obs_fcst,score_name,score_value
D02 - P10_41,crps_prob,6.741145698516583
D02 - P10_41,crps_exp,6.756418656280044
D02 - P10_41,crps_cutoff,6.609711275632068
D02 - P10_41,mse_prob,133.84986591582575
D02 - P10_41,mse_exp,134.8276995247525
D02 - P10_41,mse_cutoff,131.98826704950494
D02 - P10_41,es_exp,91.43737164353743
D02 - P10_41,es_cutoff,80.82766462520188
D02 - P10_41,fss_prob_t45,1.0
D02 - P10_41,fss_exp_t45,1.0
D02 - P10_41,fss_cutoff_t45,1.0
D02 - P10_41,fss_prob_t55,0.00033670033670030186
D02 - P10_41,fss_exp_t55,0.00033670033670030186
D02 - P10_41,fss_cutoff_t55,0.00033670033670030186
D02 - P10_42,crps_prob,6.751364015471605
D02 - P10_42,crps_exp,6.767351430638559
D02 - P10_42,crps_cutoff,6.616835449310695
D02 - P10_42,mse_prob,134.12759029465101
D02 - P10_42,mse_exp,135.1472872475248
D02 - P10_42,mse_cutoff,132.20139080198018
D02 - P10_42,es_exp,91.53995482487312
D02 - P10_42,es_cutoff,80.89328482890183
D02 - P10_42,fss_prob_t45,1.0
D02 - P10_42,fss_exp_t45,1.0
D02 - P10_42,fss_cutoff_t45,1.0
D02 - P10_42,fss_prob_t55,0.0
D02 - P10_42,fss_exp_t55,0.0
D02 - P10_42,fss_cutoff_t55,0.0
D02 - P10_43,crps_prob,6.759618485622195
D02 - P10_43,crps_exp,6.776763971892685
D02 - P10_43,crps_cutoff,6.621381460668587
D02 - P10_43,mse_prob,134.35035650586835
D02 - P10_43,mse_exp,135.39729034653467
D02 - P10_43,mse_cutoff,132.32103916831684
D02 - P10_43,es_exp,91.61969585753462
D02 - P10_43,es_cutoff,80.9302759721308
D02 - P10_43,fss_prob_t45,1.0
D02 - P10_43,fss_exp_t45,1.0
D02 - P10_43,fss_cutoff_t45,1.0
D02 - P10_43,fss_prob_t55,0.0
D02 - P10_43,fss_exp_t55,0.0
D02 - P10_43,fss_cutoff_t55,0.0
D02 - P10_44,crps_prob,6.766225044149628
D02 - P10_44,crps_exp,6.78228008206226
D02 - P10_44,crps_cutoff,6.624814814814816
D02 - P10_44,mse_prob,134.52756155849048
D02 - P10_44,mse_exp,135.57139288118813
D02 - P10_44,mse_cutoff,132.41344800000005
D02 - P10_44,es_exp,91.67812954832733
D02 - P10_44,es_cutoff,80.95866577750056
D02 - P10_44,fss_prob_t45,1.0
D02 - P10_44,fss_exp_t45,1.0
D02 - P10_44,fss_cutoff_t45,1.0
D02 - P10_44,fss_prob_t55,0.0
D02 - P10_44,fss_exp_t55,0.0
D02 - P10_44,fss_cutoff_t55,0.0
D02 - P10_45,crps_prob,6.771462273720208
D02 - P10_45,crps_exp,6.789814428289676
D02 - P10_45,crps_cutoff,6.628884072191004
D02 - P10_45,mse_prob,134.66729567892256
D02 - P10_45,mse_exp,135.74697473267327
D02 - P10_45,mse_cutoff,132.48001979207925
D02 - P10_45,es_exp,91.73145067869802
D02 - P10_45,es_cutoff,80.97840908086117
D02 - P10_45,fss_prob_t45,1.0
D02 - P10_45,fss_exp_t45,1.0
D02 - P10_45,fss_cutoff_t45,1.0
D02 - P10_45,fss_prob_t55,0.0
D02 - P10_45,fss_exp_t55,0.0
D02 - P10_45,fss_cutoff_t55,0.0
D02 - P10_46,crps_prob,6.775571079387739
D02 - P10_46,crps_exp,6.7948194729382845
D02 - P10_46,crps_cutoff,6.630823536407697
D02 - P10_46,mse_prob,134.7764249538316
D02 - P10_46,mse_exp,135.8673238811881
D02 - P10_46,mse_cutoff,132.47665030693068
D02 - P10_46,es_exp,91.7656227176222
D02 - P10_46,es_cutoff,80.97539313212656
D02 - P10_46,fss_prob_t45,1.0
D02 - P10_46,fss_exp_t45,1.0
D02 - P10_46,fss_cutoff_t45,1.0
D02 - P10_46,fss_prob_t55,0.0
D02 - P10_46,fss_exp_t55,0.0
D02 - P10_46,fss_cutoff_t55,0.0
D02 - P10_47,crps_prob,6.77875505960856
D02 - P10_47,crps_exp,6.798965956055065
D02 - P10_47,crps_cutoff,6.6331577121676135
D02 - P10_47,mse_prob,134.86066630012863
D02 - P10_47,mse_exp,135.97356582178216
D02 - P10_47,mse_cutoff,132.4682387524753
D02 - P10_47,es_exp,91.79822743038913
D02 - P10_47,es_cutoff,80.97212245768726
D02 - P10_47,fss_prob_t45,1.0
D02 - P10_47,fss_exp_t45,1.0
D02 - P10_47,fss_cutoff_t45,1.0
D02 - P10_47,fss_prob_t55,0.0
D02 - P10_47,fss_exp_t55,0.0
D02 - P10_47,fss_cutoff_t55,0.0
D02 - P10_48,crps_prob,6.781181194507447
D02 - P10_48,crps_exp,6.803231270874837
D02 - P10_48,crps_cutoff,6.633954845935047
D02 - P10_48,mse_prob,134.92466076993438
D02 - P10_48,mse_exp,136.09824346534657
D02 - P10_48,mse_cutoff,132.47546639603962
D02 - P10_48,es_exp,91.83307410233047
D02 - P10_48,es_cutoff,80.97401724364038
D02 - P10_48,fss_prob_t45,1.0
D02 - P10_48,fss_exp_t45,1.0
D02 - P10_48,fss_cutoff_t45,1.0
D02 - P10_48,fss_prob_t55,0.0
D02 - P10_48,fss_exp_t55,0.0
D02 - P10_48,fss_cutoff_t55,0.0
D02 - P10_49,crps_prob,6.782980044662497
D02 - P10_49,crps_exp,6.805947551511907
D02 - P10_49,crps_cutoff,6.632113479816451
D02 - P10_49,mse_prob,134.97202077784718
D02 - P10_49,mse_exp,136.1770318118812
D02 - P10_49,mse_cutoff,132.40462969306932
D02 - P10_49,es_exp,91.85361625717161
D02 - P10_49,es_cutoff,80.9523042765082
D02 - P10_49,fss_prob_t45,1.0
D02 - P10_49,fss_exp_t45,1.0
D02 - P10_49,fss_cutoff_t45,1.0
D02 - P10_49,fss_prob_t55,0.0
D02 - P10_49,fss_exp_t55,0.0
D02 - P10_49,fss_cutoff_t55,0.0
D02 - P10_50,crps_prob,6.784245107614242
D02 - P10_50,crps_exp,6.80749494048504
D02 - P10_50,crps_cutoff,6.63134607875202
D02 - P10_50,mse_prob,135.0053384085245
D02 - P10_50,mse_exp,136.22447810891092
D02 - P10_50,mse_cutoff,132.3639812970297
D02 - P10_50,es_exp,91.8650175783786
D02 - P10_50,es_cutoff,80.93873639575648
D02 - P10_50,fss_prob_t45,1.0
D02 - P10_50,fss_exp_t45,1.0
D02 - P10_50,fss_cutoff_t45,1.0
D02 - P10_50,fss_prob_t55,0.0
D02 - P10_50,fss_exp_t55,0.0
D02 - P10_50,fss_cutoff_t55,0.0
D02 - P00,crps_prob,4.484607637056619
D02 - P00,crps_exp,4.496080535981526
D02 - P00,crps_cutoff,4.608684308070447
D02 - P00,mse_prob,65.06934228275357
D02 - P00,mse_exp,64.48970922772278
D02 - P00,mse_cutoff,64.63922963366338
D02 - P00,es_exp,59.77865305937818
D02 - P00,es_cutoff,58.595945357839454
D02 - P00,fss_prob_t45,1.0
D02 - P00,fss_exp_t45,1.0
D02 - P00,fss_cutoff_t45,1.0
D02 - P00,fss_prob_t55,0.0
D02 - P00,fss_exp_t55,0.0
D02 - P00,fss_cutoff_t55,0.0
